receipt_id,token_in_address,amount_in,token_out_address,transaction_signer,day
91S9W6UaGz1immk1dc5yvo5YHDF6wgin2hEqqUmPitHY,wrap.near,150000000000000000000000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
A6N7jrz29qUofcAEfBFHowRAArvXFTwoJGFDEaN2YSGA,wrap.near,18967693283695785000000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,26-08-2022
EbdH1vFshC5MMzbNxLoMMsT5kqYj7NJGhfmMk3B656FG,wrap.near,10591353547700169000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
6jP3YrDrXPN9QsnH933aZePDQK9Hgk4KKWvY4qtZCL8J,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,200000000000000000000,wrap.near,e4090f0e36dbea21cd5a8aa219f9c0b7b07a19563cc48f3eda7110265a6889ca,26-08-2022
7iTjcAd584hFecmbB9i95jkyiPz7K5TrmBdreUMc198C,token.v2.ref-finance.near,230000000000000000000,wrap.near,sxull.near,26-08-2022
8WKkiBm6QqEY5gu1xgDkY2YT185mGUHb1DGc1UNBH6bz,wrap.near,17500000000000000000000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,gonemultichain.near,26-08-2022
EvwinnnTBHfZkx9MnXBuFnBhrK7PFHVWKP5Yj8pDwxzq,wrap.near,188073394495412844036697247,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
EyhASj111dcAtJypW9JTVnbWEiYKRjw4x1rpY3qJ8HBt,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,104198000000000000000,wrap.near,jreive.near,26-08-2022
CDesX4CN1bB5xH7tWhEkD6B5EXPmRRBYb2huSmqSJqUs,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,45886970,wrap.near,nearlynoob.near,26-08-2022
DfuEL82FDeQWVYkcy6GStGpWazSAS2jPc9rXnHs18ghn,wrap.near,65453430403472000248909393,usn,usn-unofficial.poolowner.near,26-08-2022
BNP8x9frMdj3SZnQ77XH6QXW3mRrwQ31NnD4L2bF4Tix,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,104626139201999820000,wrap.near,resetme.near,26-08-2022
HQYQmBkECobToKLPCTW9oxNrcA2xCM5FPHnndwtZDt9i,wrap.near,3545105354636231211817050,wrap.near,pt01.near,26-08-2022
7PN1oNLcEHw5YwsALrpuUP2CXUoij8Xw9uSNrLG5hFQX,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,105291000000000000000,wrap.near,jreive.near,26-08-2022
2mawwaeEUM9e7j2yYrs3wD6YJViQezn8jiEQ59KQCsgY,token.v2.ref-finance.near,219513000000000000000,wrap.near,jreive.near,26-08-2022
BDLC5Jv4ohcHkV97oRvw6UTrLSQHwn8VNJ5gxubsBfcX,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,657778690,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
BidE2ZfmyPthjTjXfKAQmaY5TYM2Pn1yXP5F7zid7dir,aurora,260609364593152600,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
AvXfd6LXgemv2ALLFzzQAiWDfPU54ULZtr7F1HjYGpS,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,210644999999999980000,wrap.near,jreive.near,26-08-2022
BhAUYxDsaXjavNM7Z77qsdUmuGH7eruq8YSe1RpTVK1,wrap.near,2736553699525116940326505,wrap.near,pt01.near,26-08-2022
7rWM9mKEudr5CjGKPe6UBsNAsK3gYYrgXzBgkPda91yH,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1314621193,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
7xQbLNGhL1VJP88RJm1PEAbCyuxJ5wJU1v8isN2UeLEu,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,2170000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
4RhgC2fFreZeUQJAynTvjk8esR5tuaUnz3Ehz5bQgfF2,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,655381049,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
7QTibZX75hBJhSKCMjshaDF83nBPoj3GtQqNwaXEomn1,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1310425063,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
7FQPWTRdhJhQPbVosgZpGw2n8WPGEJQce3LijcYGsjct,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,1480000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
HV3YvpxYpXLH3BuEuE2kRehfqaS2UGhErw5rgyHffcdK,aurora,258584536700586720,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
DND1aeVGjzwekjioQAPu53Q8di94xe4vjdexayPbxDpc,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1308926239,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
2bgRKzZTpfcJw42GxBGqkQBwRQED8zStyb118WEMGT7H,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,654331698,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
D3gDHGuf5ewPCNVHSgwZcC75Hh5HkxVqeQwMihuuftsN,aurora,258371689793845200,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
Gr1v9szcGx4RdX3KPJLi629cbg4HEx75YSWKa4RBR4xZ,aurora,258233254242541440,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
EKTXz14iqiMHiavTKnArwfZwVUNz4pvZt3HdHGuQWy6k,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,55574157245038833704,wrap.near,boobs.zudwa.near,26-08-2022
C3wtaLDRYNrt5NLVM1Lzjg79gra7NX5zFxHCUHUuPeUW,wrap.near,12000000000000000000000000,marmaj.tkn.near,davidnvg1511.near,26-08-2022
D3gWVsx3tw6hqEyufzpe5Nafod3zZjNCgfCL59X4yYCR,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,104804000000000000000,wrap.near,jreive.near,26-08-2022
63irGHe15B85qdjXvinNwL2h5hsMBJuXhMPTBP3H8kR2,wrap.near,2619812631482569697799992,wrap.near,pt01.near,26-08-2022
4qpSeKceMH2DwAkqvYdaYevuM9YPASaH1PbRqD1QHxk7,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,104462957044680220000,wrap.near,resetme.near,26-08-2022
GgwoybCwezqfrq78ttUizL4g1sPxBkwJAZUAdsU1AHVZ,aurora,258096687096128860,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
36Hx3qy9nX3hdGbmVGooiYFcBaAswdj1LPPQDDyvSHRd,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1730000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
GFvmFq1pS5eMQd4NXFZMJkqyT1futoyHsQX4Lgg3qp6u,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,740000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
HpjcHVki1VvrT4FXTyZTKRsBxr7ac4x7MWs4dnPokt4h,token.v2.ref-finance.near,100000000000000000000,wrap.near,thuythuy.near,26-08-2022
Dh1cifGUJftRMmgHAwkUV7VbJsVuoDM35Ua81gS7fVY9,wrap.near,55083773238466834978196006,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
R6c1ihnh5n2e2fGdXHQExNTfemD1tC9Ntn7KgbyrCK4,wrap.near,133425350816655164481251437,aurora,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
B3C4srbGLeNwAzPEZVxHTZvdZsF2NuG89YaLCsmjhcUj,wrap.near,578074619990787655458314140,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
EUxTawU533DzZ6vnb4Qc9zPLsUfi9YDXCkQrQFSvKyhi,wrap.near,179558011049723756906077348,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
5HuYHEBAMd4n9xNbtjzbWhAkh6Gk5zfL3Wc4F5VrYUY3,token.v2.ref-finance.near,23405462448413032998,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,tuannq.near,26-08-2022
AzBhrcqpaPkBTZMf5igdtgmuXGVwLuVhNkohzidzpZfK,token.skyward.near,373088976125247859,wrap.near,dungeth.near,26-08-2022
mUUH53UjPa6nGWDpfp9vRZPjV8t6CBECvktAQeaWcaL,celo.token.a11bd.near,400000000000000000000000000,wrap.near,3rd.near,26-08-2022
CX2yWgNLaKVqiARP3qmVpQeC5f3n5tQPERntUWG19Hnx,aurora,257997542526862300,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
Geyh7WTnVoQt54Kc6aHSkYvVrHKacuqxzuRmBHG9ubzG,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,740000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
63M8nSzT5Xq8AHJGw1gir99Ct25bHz5a6YbDPH1MtoB4,wrap.near,121699196326061997703788748,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
Hwvtr2Zxe5q1Pf8VaM8emSybKJt1kaJBLou5P7LQEj2e,celo.token.a11bd.near,600000000000000000000000000,wrap.near,3rd.near,26-08-2022
BdD6tcDNPsL3vff6bG2BxQkfajVbmZJ6MABVH2AjQ5MH,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1370000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
HGLhBY7GmH215jXhHBBHsEH3jJHcsk5m8Q5dRSTnR7vt,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,880000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
2XfaqSXGbyuKVicsj3gcuZZt6BAKHwMfGhDwuYFjauzr,wrap.near,32183908045977011494252873,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
HXCNM3Hfc6C2dckd9aGyB34zzNk9qZzrBs2MaLonGy6t,aurora,257902507964359550,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
7mJ8HG2usyovWUcQzLDVh7BCDRYqbTT73xYWSo1NtsZH,celo.token.a11bd.near,550000000000000000000000000,wrap.near,3rd.near,26-08-2022
8WpePJs78mwpwZovzyuwoxguXEwn79vSdQQn8Erv16nz,celo.token.a11bd.near,600000000000000000000000000,wrap.near,3rd.near,26-08-2022
6uPHndQv4PPJ1U1bFsL3yDNJFexWAqK6oos1PEn9rdPa,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1180000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
GaT93z9pnd18Zz2oRfscoKiyJs69ifakwXxdFdLbUoPL,aurora,257766031623349820,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
6njGyLjrXm3sbi1HX51nrurmSs27FpnB36jLQwz7mHff,token.v2.ref-finance.near,100000000000000000000,wrap.near,thuythuy.near,26-08-2022
F6zWpuCbBUdC661jACdQXryJDxyxnStViHPkuWHZr2qJ,aurora,257676988838532500,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
61zij2BxxKHCuYQ72eHtng2JCiuD1vrPW8fbZcqaLbTz,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,104831000000000000000,wrap.near,jreive.near,26-08-2022
GQ8Fjm5hs1QwfYPofqfFscix9uDqv4TMbizFaE5NBwqs,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,2016209,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
9X1bM7ygsDcLTwfaW7RP1g44iaK9XyoSD2nXc9xk8eyd,aurora,257581084714554660,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
GzMHvoe6VtYDWxvtingBMxWnHtaL1Gmhv9UioXSiHYWU,wrap.near,138185168125287885766927683,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
Fm9tSytSWY7coh6fFhrD45jhKZGgGKBsGQ5Cc35dWEFU,celo.token.a11bd.near,650596172700155572694636653,wrap.near,3rd.near,26-08-2022
989UCs87SY6T84Qi1Vo4foQPLEGVRkpbhutCqDzAqnQF,token.v2.ref-finance.near,35048962445396362093,wrap.near,5ae0701432e0f129b08eb44b78dd09c4ddb49e5987a8a4bf353da681914ebc8a,26-08-2022
DMHKVLhw8msX9gxSddqQiJAKSudBzqbR4MnTFnvEzXei,wrap.near,900000000000000000000000000,usn,eassets.near,26-08-2022
42sJF6qXHtj6umyR7H9e2z13nWDi9oewbQMNZTX8So2C,wrap.near,20398658233247503500000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,26-08-2022
J1z6BdxjAR6z5Ad3jyb4Rk3ePLrd9BQuWqbYJufeBW99,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1800000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
FAKXcKAXuCdWSWNohRhKQzQkdcK6QRGDGFtRNekPxyS5,wrap.near,700000000000000000000000000,usn,eassets.near,26-08-2022
GWSLKc9FC5YLN5qLYYXX7xHxNZKAJ8yVhktSjTaiyuAU,aurora,257450100507546400,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
6koCw7tLMG1WqRhsWkCEXSLsWJttRFu96FDfNLZYiWsU,wrap.near,100000000000000000000000000,usn,usn-unofficial.poolowner.near,26-08-2022
sgdqEDxrSUY1d9UoecoNDPqXY58ZZHNr5jVMbdTEgUo,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1330000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
77x1oog9DT7zQ4AEE3ZMX4WrPWLv4gp2g5xHvK2pAd8E,wrap.near,800000000000000000000000000,usn,eassets.near,26-08-2022
FQRjP2FEmqhnm4ae2151ezFT6rg3a4v79cYCeVFC55GV,wrap.near,117322291235334713595583160,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
376ZYLJea8ew9zcmJCep98BNkjsucdrGgoEQ2v93BCGq,wrap.near,18654660044620306500000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
B4oAWHLAM52bs8cFf6S96AHMGcn4VmSeNoy7qjGPNAcm,wrap.near,404970087436723423838011965,celo.token.a11bd.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
43pW7g4Jo1zT1YRGp3KGz3kTR6Dz77LwJCMyMzmrcASe,celo.token.a11bd.near,2915265978963639980430048429,wrap.near,mysterysatoshi.near,26-08-2022
HyeqtxpDa1f4xxciojrCyBGQP9eVDZejEALTER5wfhps,token.v2.ref-finance.near,12073225445052899259,linear-protocol.near,eassets.near,26-08-2022
HRm2XaWKMH9USNTwQS3iUmnhX93kZwPCAfet2aBWVbMw,abr.a11bd.near,4423159719568154201222579,wrap.near,5ae0701432e0f129b08eb44b78dd09c4ddb49e5987a8a4bf353da681914ebc8a,26-08-2022
B36ZeDZE6pbfirGbDv77rWvxX5D1tkPziskEWSPB1t9Y,wrap.near,20152932052217112000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
9oyrDtEgjWJuJcBAga26GGCeWCiSb6sgBSUKgKsseYQq,aurora,16000000000000000,wrap.near,aylmernguyen91.near,26-08-2022
BkZC71gDvxPkM5DMyo19nNxkodq5D8g8QCk99G968wx5,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,657029336,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
8xJuMUxximwajLNmSh1khbbGQVRGpQmu7iznSRHWguws,aurora,260169333353917440,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
6x1RNvkFBtP4gYRemqnJmn8KBMKw3kc1NyztdavgSHTn,aurora,260009647817261660,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
9HggDC83NJqw53uWXaHPkmcAuCcyfEBAUofCdDoixmBN,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,72075101493364944152,wrap.near,boobs.zudwa.near,26-08-2022
DwVd1CHPgsgRMeZTctBDMNvEBoETz8oovLbnpibBmDX9,wrap.near,4999999999999938175959040,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,billiondollars.near,26-08-2022
3etzQFMbsDE1XLXo2gHQc4HpQ9jZiX3fnwg7uZy6vjFw,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,820000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
782ZHkGJjyUwX1tBdJgPSMA48biRjCYs9wMEVHpqHUt5,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1640000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
CWBuqJ17c9Mj6cDuhoj9PPru3mtgT9WKtq1LLQLSVz6D,aurora,259719998238146620,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
7ARVLnHnDXoRTKejjywanCd44Pu4ChzCdvC4WjmzCoVc,deip-token.near,31082529474812425755627,wrap.near,blockgeeks.near,26-08-2022
4Skz8bhbtNc5ASb9bFsPSgqAKYTXeWkUZhDqrea7Z2pJ,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,35328864,wrap.near,tiberiu16.near,26-08-2022
2H3q824SfCgW9zYoqkSjNdUuKfbUEKVUyaBywUuL2iAF,aurora,259462863637575420,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
CPbgydCWcu44t7kUgHHPb43fcx6pkuALvtf6Z3MkZWG8,aurora,259391297739165020,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
6MCUjyotj7RgmBCj4R7uvq2gxJ99tYsZ4H4shfxQe7C6,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,105276000000000000000,wrap.near,jreive.near,26-08-2022
CweunSNCtt6NZBGLnrWvaQj58XebdTjEp4cGxEqFsohV,aurora,259275149127728320,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
C3aK62tMmEWv9YqVDFovk67yhckevSRsvQ9KEtXfDS4Z,wrap.near,21792084226823407500000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
36kz9fbMZHq1Q1TMDtZXrWvD4zZpz239PoTWPQ86r4Zx,wrap.near,7772082576058804500000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,26-08-2022
EeVdVwM9dN7DbQnL3eKjHTNVbi5KiZ7A9FGNcUTbtEq4,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,105268000000000000000,wrap.near,jreive.near,26-08-2022
J7BBvsRFgnzGDKzU9ik1VKuyUsodGJQ2Re7wYwYKRHsQ,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,315804000000000000000,wrap.near,jreive.near,26-08-2022
BrfKckSiv5MFNmmQnBcaQSTGfeXhv4jFMUp8fcVVyD2r,wrap.near,12000000000000000000000000,marmaj.tkn.near,davidnvg1511.near,26-08-2022
H9jKu6k5HxYdQNq4Pc8VKoNtcXVAR22MMHFA9UwEMFGY,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,55500000000000000000,wrap.near,jupyter.near,26-08-2022
Ci8AGjq1MeBQZU7hZhgzSECa4TEo5hEaM9kyLndoSXxa,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,104540514308245650000,wrap.near,resetme.near,26-08-2022
9iicsyjxVd2cqN7NpKVqYXQVTSgyRjBwp6WRCi4rbqXw,aurora,259201864656467330,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
GaUzMgQUHsALeUhAkV23SkdrsPG8gMCahTFZncgic13E,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,105023000000000000000,wrap.near,jreive.near,26-08-2022
DYPGpCLoWhq6dXVsvUPgEDvbWtkxiSaZKkpYDKCwz7GX,aurora,259116806806123040,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
CG22CkEz5JwPrPuW3Lqpt2ozBR7soTPdTySUDGcSeaPS,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,105020000000000000000,wrap.near,jreive.near,26-08-2022
7WcfHBjVUgsBezXNb8L87Fe82omnEXHpHKh3KhybsWm7,wrap.near,8238507971854561500000000,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,26-08-2022
8ApPw8F3tBS2PwenSGntsZ4GptxvsbPG7zGaTXxUk9J6,token.burrow.near,669190315776055835563,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,kkcckck.near,26-08-2022
7ym9LC3p4NGhv1vPQddV72ZbG94d4sZGEFbDtEAPnUGH,celo.token.a11bd.near,547938658351741867806800112,wrap.near,5ae0701432e0f129b08eb44b78dd09c4ddb49e5987a8a4bf353da681914ebc8a,26-08-2022
FYGhpcNkn3oAkoArjrKDejBckHyRom8bStdmozMdPSVj,token.v2.ref-finance.near,30510064291766489530,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,huynhyoung.near,26-08-2022
GHXijqdzCESrQe8Cx6mRx23tnPkgzqmkZZs6H2qxHPKU,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,2224089,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
5Agrz4oVXBkmbqswzqQJPxEzGQom68rdij7oUdaTGhf5,pixeltoken.near,4528730,wrap.near,cryptocapitalhn.near,26-08-2022
5rfoQsDK51bWGaye9bmUZoiD5zUJJcm3WUCzUskvp8J6,aurora,257158768853005100,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
EcLfN8Sh5fzffLswRaArHtp6PqwJrEyGJ8AQLnyXJfyR,aurora,257058495107660450,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
4YX9bXoH5NPw2Y9Vo8ufjDTAvUDun78e9Uqkm5FUQ1K2,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1460000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
9TWkhhzkHZDAtZoZioJtJj4EQE27cQGaRunuLyewj1fL,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,1250000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
GoD7N7rHeKThf9DVAiTanbhRRryPH8bHfad9DzjFP2RJ,aurora,256971276407139460,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,26-08-2022
5dhrtMnEXh5eBFq1Q8tb4qWxPfRMrPhdR5aLPWbsEUzT,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,1714557,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
CYuyqfqhb7Qs7fRWwg3oftKugjBK2EmWSeK892xUNtxF,wrap.near,9408303578062605000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
9hLKr9Ufha6movmzUBMNWfnKMXF4oRD1Dicp2CrM77Nk,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1710000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
5L2zgBowjHFcFLUBEpP1PR2N2hKAWohJXatPRZSsPRJS,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,980000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,26-08-2022
4i5ZXtbs2W4TE9PzQWfyfAQrAWXB9nBKsLJeuZeNQdez,wrap.near,13604373699738837000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,26-08-2022
