receipt_id,token_in_name,token_out_name,token_in_price,token_out_price,swap_volume_usd,transaction_signer,exchange_name,exchange_type,exchange_timestamp
2VL2f4ojF2ixDzEchia3AqSMBcXgzw3AqeQXHuwjtfRW,wrapped-bitcoin,wrapped-near,21614.7889897593,3.926304977252688,420.65449,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661484578153751652
GXKUt3QPQATXWa7dm4X9MLByiX2ciTCevdxFCarWrdHX,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,95.18676,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661484527399549469
4SXhzDRHFTkwG8QpvoZPn7Rms5y2yk7N5h4A4SdCyhZy,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,86.45099,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661482760627334656
BNsWBN5Yg1kchYciMduWffCobM9WpgMJ3ifhY6vZAGx2,tether-avalanche-bridged-usdt-e,wrapped-near,0.996622124368365,3.926304977252688,1305.57498,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661482721156409642
Gzj4DW7SHy5U9y85eMTkAdp6aJ1oMScrxDYQVcvF5gQN,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,648.53418,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661482719941110655
C3qdMazepGK13aC4QBbifAVAcjxKGiFXbn4o4iZoiYHX,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,950.946,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661482719941110655
5gcst5dYPUM3tNBZ18vCJsAjJeJf5GNSRPPHP9Gu2vNB,paras,aurora-near,0.035580418862374,1.1964910362325345,4.52796,coblassa.near,ref.finance,POOL,1661482642295918432
6soQ7SQR49bndYNbFCadgXx2YQbN4msFArhY3YDqa9Df,ref-finance,aurora-near,0.3999864566178451,1.1964910362325345,59.0878,coblassa.near,ref.finance,POOL,1661482607168407374
9dTCfTeXTCT9rzqxfyYj3vd7xZDbhE95qtvURgLEcr4u,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,261.96536,e4090f0e36dbea21cd5a8aa219f9c0b7b07a19563cc48f3eda7110265a6889ca,ref.finance,POOL,1661482598693970655
BPoxnshBEaTA3vQrgY9aSwBtvguuxncyNBmfV9Vgij2q,allbridge,tether-avalanche-bridged-usdt-e,0.8360789558931984,1.003185111444977,15.34428,thanhtung85.near,ref.finance,POOL,1661482594361593678
7EEJfN91sb6ZeNCmPcGKhTiaHZBjfVRV2vsXinS26h64,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,549.35907,resetme.near,ref.finance,POOL,1661482560341324209
GwydUFaAMMyJNGjvhwMHu4u35UqNP54rGvxGLggnBAHX,utopia-token,wrapped-near,0.01508764786571399,3.926304977252688,0.19525,0xjsx.near,ref.finance,POOL,1661482543040842572
14gGTnK8Jnx6b1aLMfiuLmBsidaQ9bYPwv7Mj7xQegzf,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,2194.65704,resetme.near,ref.finance,POOL,1661482372103610789
CG51wVLN97YkH45FSwNayMLngaw13GpJrFzB7DQwAfTC,wrapped-near,celo,4.324010761003246,0.8126324639711079,992.29732,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661482355015134035
3BYJDj5eyMGkt6F1mmpPMTpz8iBaRsFs5ew3q7xrPLJu,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,134.19693,boobs.zudwa.near,ref.finance,POOL,1661482351053269972
2FLvDj35u6W7KDzTrmc1CWnfXpfdHAiD7ztPyrxZachs,celo,wrapped-near,0.9105032954407813,3.926304977252688,1446.0683,near1980.near,ref.finance,POOL,1661482348287244964
2Scc9s2WXioy5kXHhoCFZ2PQUtSvyLtTMm1fEhYfenHN,celo,usd-coin-avalanche-bridged-usdc-e,0.9105032954407813,1.0034784753407773,1.57421,banhbot.near,ref.finance,POOL,1661482338949991085
CwtB9thGZ3dLydLRQHFoNau93f9tVL2z3fdsaVo2jguy,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,72.29134,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661482332298295426
CkwcdXkZRMZK8G8ZJywRsNTwJjyX28m8dYoZJuGk1oz6,ref-finance,wrapped-near,0.3999864566178451,3.926304977252688,413.56393,quandh1990.near,ref.finance,POOL,1661482291042115619
BQ2kbyMfGLYpy9ZRVWwuJ6bw7GmgrbDCqjxtL5TPYwTN,ref-finance,usd-coin-avalanche-bridged-usdc-e,0.3999864566178451,1.0034784753407773,1.02233,banhbot.near,ref.finance,POOL,1661482281781940850
BF358hYAzhKDFKj1ntXKPNaLSqCnokAe22m5tU8gw8Gv,wrapped-near,aurora-near,4.324010761003246,1.1964910362325345,968.57841,smartlyc.near,ref.finance,POOL,1661482197377635317
AGXxVQpSHsjeX6QtWkS25YAUAwwNPevBa3upZyEasgQn,ref-finance,usd-coin-avalanche-bridged-usdc-e,0.3999864566178451,1.0034784753407773,2.9195,huunhantran.near,ref.finance,POOL,1661482188235725030
Fj6a8YYydPaa8v5Q9bVgq8enPG9jrofjoPkRNvAUyfR5,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,2184.36252,resetme.near,ref.finance,POOL,1661482070041667622
2cYgRJbSMg9bSRvNnphormgFgeJhKn2zNE9nEbd2ojdy,wrapped-near,oraclechain,4.324010761003246,0.008150099883352463,237.82059,hoanggiang09.near,ref.finance,POOL,1661482068522158292
FdxDGuRvkTW5zoyeTTnFCSCa1Hns7UJSgxFwhC5m7S45,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,699.10946,one-one.near,ref.finance,POOL,1661482048811532954
6zZ3v5MTGKAYcRxP6E2ftBcc1x8bPos3X3sWeaYacTXg,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,133.68887,boobs.zudwa.near,ref.finance,POOL,1661482030322831976
7fWjALDNkhEum2949GE8T3FKnAVHYAo3JPXV93AUpDVK,ethereum-wormhole,wrapped-near,1665.5218668682905,3.926304977252688,131.52232,resetme.near,ref.finance,POOL,1661482022106614459
BuaDwHTTiAxhJgG4gv2vrbe6o2WTDm2H8PBpxCP9BQZN,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,56.94225,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661481812804458388
8M5vAkrUxRz4A93n652JoyJbk3AAi6EcX2vfGyyvsMqL,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,86.72524,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661481790222661036
9Jea9HJPw7vH2rebGuVgD9dJd2j23bLKarruUmrpDVse,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,77.45323,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661481536902298454
67Vr6Vz121kjBJsVQiQWgye3JjmDmmjkVMYYG8iAftnW,wrapped-near,celo,4.324010761003246,0.8126324639711079,130.48315,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661481514466079955
8juQoUrezRgGFJ8Y8VpiZeqKGnGxG6Ei3Yx3wDHA7TU7,celo,ref-finance,0.9105032954407813,0.36709782199783636,432.2173,boyqag.near,ref.finance,POOL,1661481513298506510
8UEUtyFc7r9SUaeN7JG7jFTjiX4PVP2YHX81Nr6ZcBmm,aurora-near,ref-finance,1.3098267756944084,0.36709782199783636,0.23211,ericmao.near,ref.finance,POOL,1661483463956338838
8J3npV69UjXQyH3eogrUhb6qoVxNPsWXsCNB1Q753VZJ,celo,tether-avalanche-bridged-usdt-e,0.9105032954407813,1.003185111444977,5.75908,cryptocapitalhn.near,ref.finance,POOL,1661483439805635295
zsJG9hTvmK6VLWP53RnUCJM22jad1NsKxFJfucWkweH,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,49.96765,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661483427293524030
AtdyMV98sQACuqgLC5JRSZK21vez2qPtar8Sc9zSkJ3w,ethereum-wormhole,wrapped-near,1665.5218668682905,3.926304977252688,454.18656,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483393860886741
7QESCjyrD2S2q2VxMDacg1ne16npFW25cSJS5n6jzCYS,ethereum-wormhole,wrapped-near,1665.5218668682905,3.926304977252688,512.85973,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483341693107104
BmMVK9utb2hzAudVGnF8K88ooK4A5pwjRu7YWyRpJrVJ,ref-finance,usn,0.3999864566178451,0.9992655017845189,5.73166,cryptocapitalhn.near,ref.finance,POOL,1661483300413249837
CiNTpxFU63qPPE68jaW229WWADfUz26EGAun1H9G2MZK,tether-avalanche-bridged-usdt-e,wrapped-near,0.996622124368365,3.926304977252688,2451.69043,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483299130844446
8Pz5f9Vsy7WW5mY1HC8CitJP7qkW4XvVBjGPX4c78WUU,wrapped-bitcoin,wrapped-near,21614.7889897593,3.926304977252688,433.89916,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661483298013968808
FqHRroLc5CJW9n2TARChzepzyZiCraWUFDMT97CjEnh8,tether-avalanche-bridged-usdt-e,wrapped-near,0.996622124368365,3.926304977252688,1296.14058,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661483298013968808
4AiRdTe6PSUhFyp9V44MwWxKsJ6hTvHJfnD5NsoaeUWB,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,1151.14515,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483295721531476
8bE8PT7iDiMctTNjbiaYTJFmHxZejZ8VtMZBZV8BTy2q,wrapped-bitcoin,wrapped-near,21614.7889897593,3.926304977252688,350.32839,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483293166578421
AC4E7dosHu7CjJ7na3APBRWFdXH7eNxVuRpLAbFgiHfy,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,740.73688,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483239572553480
AXjwMgYWATVkJojdupu1T4LUp78Ng1Jqrjrzqn6n9ueP,wrapped-bitcoin,wrapped-near,21614.7889897593,3.926304977252688,390.36136,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661483205301767681
3WVDoG2gLGQ7yY3GZoYU9aehMZYX2G8TbLsvQoDLSD5h,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,3.32011,a0d745a76986a5b345d79bc4dc37ac8a308bd94f1cd4d75c78998d71e0f2b547,ref.finance,POOL,1661481492110112392
FKXuKtUFYgLcStkuG6xiK2XR5qQ5BiaduDPJ5CThoCUv,wrapped-near,celo,4.324010761003246,0.8126324639711079,341.10526,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661481456646568258
Dode3kEv1en5EiMT6cjCKPZrdLR4hGhX61E1SJ7MiQgo,wrapped-near,aurora-near,4.324010761003246,1.1964910362325345,86.48022,hoanggiang09.near,ref.finance,POOL,1661481427755180407
4QSpyg6HvuxhGeVLWtADV3bxx45F9kWveSRtTNnqZvfx,wrapped-near,staked-near,4.324010761003246,4.3755880696520295,23.78206,fabianjeff.near,ref.finance,POOL,1661481385156269118
2mCgN3C9h2DTsFzQH6jnKX9Rhu8nBHhMFg8D4DLEodPk,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,21.29533,oussema-lightency.near,ref.finance,POOL,1661481375009743374
Cn9iK56gx2gQwtPGAoyYX4QDLR4FZCeeHzMCKsq8CFXB,oraclechain,celo,0.00918529658644672,0.8126324639711079,0.66085,oussema-lightency.near,ref.finance,POOL,1661481292091541474
7LJqxDMHtUZEgT6Dx7BiDiaybvnPxRMdQJ3naw62zJhU,ref-finance,wrapped-near,0.3999864566178451,3.926304977252688,0.91244,gnan.near,ref.finance,POOL,1661478623225513167
HXJ3BAWjGHCYbKsqUL3qAHFqRKFvv9mMfDYuhNTio1dA,celo,wrapped-near,0.9105032954407813,3.926304977252688,91.05033,whoissog.near,ref.finance,POOL,1661478623225513167
BubGSmTVimD8APcQwjkKpK7zoZ9PAfAXDAvtsnjkvFNV,usn,wrapped-near,1.0003077963572267,3.926304977252688,300.06233,cicen.near,ref.finance,POOL,1661478599995479894
8EkzANTKmgjXqgWFwsZTUNnGaTFJTeRr3bxyMMVJf56h,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,71.39481,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661478589097229599
FcAsZofwDtTuUXgmTUP3abf64acrMTtcBwgnyvr9RZxi,celo,wrapped-near,0.9105032954407813,3.926304977252688,182.10066,whoissog.near,ref.finance,POOL,1661478537027533085
HoPYfGxHQkaYsCbi14dxjrJs6S4anBTMChXiJpv2fq7b,celo,wrapped-near,0.9105032954407813,3.926304977252688,182.10066,whoissog.near,ref.finance,POOL,1661478488902650927
FvLJhstQDchtLWY7o2pKt9ftG1dWjsmnmb83dcxkEHgb,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,90.09282,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661478430826921782
ADB6pN59jZJT5Gub7tG9oXBznwxpfZZUn8Y12VnAmYMV,allbridge,tether-avalanche-bridged-usdt-e,0.8360789558931984,1.003185111444977,6.0152,5238a70e554c4b1b3d75606fce1b9bb2efe96513dc0713d4774edf2a9b15db14,ref.finance,POOL,1661478380473211386
6sjtX5q3Wgzp1DedX3xeGMDNUQxM7C75xNdCYcK5NZeq,celo,tether-avalanche-bridged-usdt-e,0.9105032954407813,1.003185111444977,31.87211,5238a70e554c4b1b3d75606fce1b9bb2efe96513dc0713d4774edf2a9b15db14,ref.finance,POOL,1661478326438063148
W8XZzNn1qnXhjMBgPfcTgPbSfdU4N3sHpXypQvTR3sJ,ref-finance,tether-avalanche-bridged-usdt-e,0.3999864566178451,1.003185111444977,20.65289,5238a70e554c4b1b3d75606fce1b9bb2efe96513dc0713d4774edf2a9b15db14,ref.finance,POOL,1661478256613558091
97oh61jxqyYw35yuJ13qVertEbGhUEikXn5qG8Ym3P1N,pembrock,oraclechain,0.13807507953162249,0.008150099883352463,2.38671,near-6.near,ref.finance,POOL,1661478173942510902
HoTyo5WvcpN8KVptZ4AHMeBCAMH4om3TzCJij828pJso,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,134.77685,resetme.near,ref.finance,POOL,1661478108151241806
HHP8kK53uPuV8NLf5mT1Dh5tgwMaA25j2Xfe9R8wmPXM,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,131.49762,boobs.zudwa.near,ref.finance,POOL,1661478091777328133
9BUDLmz8hXtDfFNyBugYFP7kX45ijE7ENmcH9epTS3EB,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,277.77163,one-one.near,ref.finance,POOL,1661478088045383169
Fv8T1xUD5XGwSn6iB8MjLtWkAJPCD7egw9i49q76DzUA,wrapped-near,aurora-near,4.324010761003246,1.1964910362325345,1318.82328,smartlyc.near,ref.finance,POOL,1661478078523666941
DPwwtFhorA9FBp2cLfLd1sAwrk9QYi9uhrmES8jnjVvf,allbridge,wrapped-near,0.8360789558931984,3.926304977252688,1.26118,3fdb51ef26bd69d889ff8df8d6103f904fa83a758158f03975b2e829b86cf8d7,ref.finance,POOL,1661478016629931771
FfLXA49VNGXU5gr4eSpX3FyvEgmx4AheKwF1mcxzHe3,wrapped-near,tether-avalanche-bridged-usdt-e,4.324010761003246,1.003185111444977,9.26851,353b36ab56c344a4cc59721f94527258dc468c3c0dd0fd0c1c6a4fdaf053953c,ref.finance,POOL,1661477837609744551
9jfeLY7wX4zaLdoa6uVxonht9Jk4JXFsEuBnRUm25Qt6,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,89.37005,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661477732351280289
JCDd6sd4NFDRiCbWoeXwKmFkt456eqTdSLQFB5y5M9w5,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,212.20899,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477653159037188
BHCx9rp79e9mNaaw88z5miqd9MBKjRCuZQfXQaobVNR6,wrapped-near,wrapped-bitcoin,4.324010761003246,20276.905208378128,68.95827,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661477609792198999
4wqjy4LsJ6oBVUwE2DpNGBA2bxVL9kefFPWzTfN8vniF,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,1201.19494,zen0.near,ref.finance,POOL,1661477557211542637
4oZ76c5BxV7G3C1pnXdyiwWgrZaaeFRhRa6GniJa2k5J,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,548.29143,resetme.near,ref.finance,POOL,1661482508872715015
25KNcKbQ39Zb6mKsZgVtkB6J8Uycdi6bbZWfWWcQPNw3,wrapped-near,aurora-near,4.324010761003246,1.1964910362325345,2162.00538,smartlyc.near,ref.finance,POOL,1661482494279412165
4wMdMd8yQyexk4Wynfs61DaETqEnz2TycvabkPFcBbok,wrapped-near,celo,4.324010761003246,0.8126324639711079,200.88319,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661482464202491676
A5no6dftV8rLYXquJydTFs2nZPjiAg1pPUrpzjJbBj2b,celo,aurora-near,0.9105032954407813,1.1964910362325345,414.34366,coblassa.near,ref.finance,POOL,1661482455017250442
DEP9Rfcy9MvFBX2TTWHWdpvNuz5tzEdoSCR6vxRMQ65r,utopia-token,wrapped-near,0.01508764786571399,3.926304977252688,1.05455,kricked.near,ref.finance,POOL,1661482442063834705
AbcSSvDKx1giP4oVRfE7FhET7dUsuGxpKcgakBCi2sDe,allbridge,wrapped-near,0.8360789558931984,3.926304977252688,10.45705,near1980.near,ref.finance,POOL,1661482442063834705
7BD2B2fA4hntt7vnMgddexE5t9ottDGCe8zz5bFb2fa5,ref-finance,aurora-near,0.3999864566178451,1.1964910362325345,411.23946,coblassa.near,ref.finance,POOL,1661482418358082309
CDbQjHMthEXq2d51CtMEdKHtxAMYcbpS5p2dhGrBpiF4,wrapped-near,celo,4.324010761003246,0.8126324639711079,451.7773,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661482411640894949
5d8tNcT8rdnqeCgnZKfQi62wKmKJonF2v14PKUP6D1Uh,allbridge,usd-coin-avalanche-bridged-usdc-e,0.8360789558931984,1.0034784753407773,0.29982,banhbot.near,ref.finance,POOL,1661482385261632964
GC354moE5mFK24GzeBEoxyHHDfEybiabs8LFmsvuaGqS,wrapped-near,aurora-near,4.324010761003246,1.1964910362325345,156.95461,test_near.near,ref.finance,POOL,1661482377401634292
97NU2XDn5NQ39DAhYMbBg6nSPB4arR2qfiiyacHvij7Y,aurora-near,wrapped-near,1.3098267756944084,3.926304977252688,704.15574,one-one.near,ref.finance,POOL,1661482374704815782
3DcMMBB3VVvrta9sUpcorqJRCkwGnKZQPeWDn6WNDEZF,celo,ref-finance,0.9105032954407813,0.36709782199783636,33.61804,3fdb51ef26bd69d889ff8df8d6103f904fa83a758158f03975b2e829b86cf8d7,ref.finance,POOL,1661477250150033565
9Y5CY7YHXcBdx398mhiFrVDeK17cdjKeBvwJcqLBXTve,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,738.02381,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477218452228962
BTHJNYwKmcfMwfNpNLUKZEUmDGkbh7sxnjm5h7knNzE6,wrapped-near,tether-avalanche-bridged-usdt-e,4.324010761003246,1.003185111444977,950.99909,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477174919502198
8Zie9K8VB1WqdrVNrwDeVgWgqhjUfC4jqxSvKYP1EK5k,wrapped-near,wrapped-bitcoin,4.324010761003246,20276.905208378128,373.89203,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477151750215867
E3LSBjRwuGfMYod18DV53EpXGDBriJjFHvdLb4j6Qws3,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,707.36329,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477149444120594
HTtVq4pR25CzhRoY8RFGjeYAanA1xcN7sk23oTiqX1ch,wrapped-near,wrapped-bitcoin,4.324010761003246,20276.905208378128,57.75145,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661477120310262967
CaPq1SRDQjqYapnbYF3m3BH71SBxV9FoqKE3Vr8gMHtK,wrapped-near,tether-avalanche-bridged-usdt-e,4.324010761003246,1.003185111444977,1353.77907,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661477120310262967
FsqxRPsi2F9XTBFwALFCRx7khkVgnd4VGjwQ5ZGQLp7N,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,68.35382,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661477108433909792
5zR3SktNaHEc6VXrqqkQWTvMvkzoAnecaQdh2XdLbaEx,burrow,wrapped-near,0.010732946857981372,3.926304977252688,11.53235,havendao.antisociallabs.near,ref.finance,POOL,1661476939057145128
45PzpJuRLARroYukUwobrMc8xqDsGeWhy5giJhXzA3c2,usn,ref-finance,1.0003077963572267,0.36709782199783636,15.71579,xiaorenwu-near.near,ref.finance,POOL,1661476009845360073
DsBEdZ6S8dxdtjhEG8mDdRKfPQmn2Fiu4WKaQox1F9ro,usn,usd-coin-avalanche-bridged-usdc-e,1.0003077963572267,1.0034784753407773,800.24624,antisociallabs.near,ref.finance,POOL,1661475907984560510
6oNrS7Ysn2US9DBdavrYcSmKpDa5wLqvZ7Doj34SGLrf,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,64.25906,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661475787607464420
87cbsJzpm5y4d3yo2G4j69U147YcAQLrxEQb5Akbtz3f,burrow,oraclechain,0.010732946857981372,0.008150099883352463,4.31081,thanhtung85.near,ref.finance,POOL,1661475636697029028
GzDFaLnWvr4E2NeV2xwBwZYAQcEVpcRHXVkAkWYknGk2,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.324010761003246,1.0034784753407773,49.16438,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661475630894079407
5wexaqwhHPh5YA5624bhtwQSa78GPrzMjAvjn7dL4HCL,ethereum-wormhole,wrapped-bitcoin,1665.5218668682905,20276.905208378128,832.76093,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661475615958227537
8KCFNqWgKVQ7Bg9SznYdnWqCLcJRoeAJ56j4HCwcGoEV,ethereum-wormhole,wrapped-bitcoin,1665.5218668682905,20276.905208378128,756.6481,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661475610003176489
2TXr4mYKvKtYiRuQCVkQcvShbf2QvmexTevUfTNk7Jku,ethereum-wormhole,wrapped-near,1665.5218668682905,3.926304977252688,776.0218,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661475562926461970
9iaQE2H5sCDxZYBysbHnGdVS1BdcfAPLQ5FyejZZVPgC,wrapped-near,ethereum-wormhole,4.324010761003246,1500.5373284480372,57.47597,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661481197746214874
8WePb8MC72QihUPz3gEgxz5CRaZ9ENKifMdbmYzXsteK,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.0009957862225078,3.926304977252688,647.93416,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661481113504300320
FpqvxgdaQAMHnYm5XDNHKTbRtex7QjHWjDwSYxavJti1,tether-avalanche-bridged-usdt-e,wrapped-near,0.996622124368365,3.926304977252688,1290.46497,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661481113504300320
HXgpQ2eGbAzTTwJAuDnYPAb56mRHxdGcVhf6ku366bz8,allbridge,wrapped-near,0.8360789558931984,3.926304977252688,0.71298,abogadocripto.near,ref.finance,POOL,1661481095110746049
N9eS346z9yjzktXwmM5brEdNzrEfiDNRuwwsnGRVieN,ref-finance,tether-avalanche-bridged-usdt-e,0.3999864566178451,1.003185111444977,36.50364,45ae4e485ee065f5a95a3bad9dd65a67d3207c7fd18e2ceda37afb9c3b807ae7,ref.finance,POOL,1661481014989906697
2QReW69SgjMzAmQgn7d5DRdAVpj2bmtaunN8RwDMsAWt,allbridge,wrapped-near,0.8360789558931984,3.926304977252688,3.43628,aaron_ni.near,ref.finance,POOL,1661481005823141599
HK6UNQ5A8cgxMndtetXSMyHLPDmAARmPVAoXo596LCL5,celo,wrapped-near,0.9105032954407813,3.926304977252688,2.4159,abogadocripto.near,ref.finance,POOL,1661480974379686374
DFs47tHW5BmJK72JQiCAvvyXFr3BVC8qCvrnjMXTTfYA,starbots-gear,tether-avalanche-bridged-usdt-e,0.009548516154191196,1.003185111444977,0.99061,drcryptoshi.near,ref.finance,POOL,1661480954717313447
8FpPbvJnYbEAFfwPL5YxQ85UgJLqawa3GnJs66BF18ay,usn,tether-avalanche-bridged-usdt-e,1.0003077963572267,1.003185111444977,12.77531,45ae4e485ee065f5a95a3bad9dd65a67d3207c7fd18e2ceda37afb9c3b807ae7,ref.finance,POOL,1661480927003473059
2dHDQpxW8814p6uxwwfASB4xG7g42khFdM3BMseTEG2L,celo,wrapped-near,0.9105032954407813,3.926304977252688,2402.00337,aaron_ni.near,ref.finance,POOL,1661480923165567731
